"","ID","DistanceBiomeBoundary","ShrubCover","treeCover","PC1","PC2","Body.Mass","Graminoids_mean","Shrubs_mean","Forbs_mean","Bryophytes_mean","Lichens_mean","Litter.Clutch.size","Graminoid_sum","Forbs_sum","Shrubs_sum","Moss_sum","Lichens_sum","Body.Mass_sd","Graminoids_sd","Shrubs_sd","Forbs_sd","Bryophytes_sd","Lichens_sd","Litter.Clutch.size_sd","PC1_sd","PC2_sd","FDiv","FRic","FEve","FDis","RaoQ","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","NPP","Ecoregion","Realm","SpeciesRichness","PhylogeneticDiversity","PhylogeneticMeanNearestTonDistance","x","y","FDiv.y","FRic.y","FEve.y","FDis.y","RaoQ.y","Elton.Plant_Others","body_mass","gut_type_hindgut_fermenter","gut_type_ruminant","gut_type_undifferentiated","group_size_summer_group_size_summer_family_group","group_size_summer_group_size_summer_large_group","group_size_summer_group_size_summer_small_group","group_size_summer_group_size_summer_solitary","group_size_winter_group_size_winter_family_group","group_size_winter_group_size_winter_large_group","group_size_winter_group_size_winter_small_group","group_size_winter_group_size_winter_solitary","Litter_clutch_size","Population_dynamics_cyclic","Population_dynamics_cyclic_noncyclic","Population_dynamics_noncyclic","Habitat_type_limnic","Habitat_type_terrestrial","Belowground_feeding_Belowground_feeding_burrowing","Belowground_feeding_Belowground_feeding_grubbing","Belowground_feeding_Belowground_feeding_none","Mobility_immobile","Mobility_mobile","Diet_type_facultative_generalist","Diet_type_facultative_specialist","Diet_type_obligatory_generalist","Diet_type_obligatory_specialist","diet_item_forb","diet_item_graminoid","diet_item_shrub","diet_item_moss","diet_item_lichen","wintering_strategy_active_above_snow","wintering_strategy_active_aboveground","wintering_strategy_active_below_snow","wintering_strategy_active_belowground","wintering_strategy_hibernating","wintering_strategy_not_present","Use_of_vegetation_canopy","Use_of_vegetation_ground_vegetation","Use_of_vegetation_understory","DistanceBiomeBoundary_km","TreeShrubCover","Biome"
"1560",1560,412310.5625,17.349494934082,11.0882606506348,-0.987207661584201,0.230153173664846,13917.0119047619,3.33333333333333,2.61904761904762,3,1.47619047619048,1.33333333333333,5.68857142857143,5.98700188700189,5.38106338106338,4.66285936285936,2.61628926628927,2.3527861027861,42456.2254644483,0.912870929175277,1.07126982951031,0.894427190999916,0.511766315719159,0.795822425754221,2.32918072659527,2.47161358258156,1.38419724938975,0.857608646322984,0.171613410277258,0.989322499804747,0.296926466321253,0.0897037734203223,-39.0772080857321,70.6612804062263,20,10622.3705697979,152.069537701398,-197.591742704828,349.661280406226,97.2162834885284,-73.9304622986019,10.2069537701398,-158.591742704828,442.097788926937,64.9571517586404,21.0161587813212,36.7364462102283,167.607901486149,66.6345909461878,147.607901486149,88.8068201506364,291.81256369878,70,8,21,0.261200329926891,0.257618810049335,765471.73058744,3140866.37282567,0.857608646322984,0.171613410277258,0.989322499804747,0.296926466321253,0.0897037734203223,73.5,5586.8415,0.55,0.05,0.4,0.05,0.3,0.2,0.45,0.15,0.55,0.05,0.25,5.861,0.15,0.15,0.7,0.4,0.6,0.25,0.2,0.55,0.45,0.55,0.7,0.1,0.2,0,2.95,3.35,2.7,1.5,1.35,0.25,0.1,0.2,0,0,0.45,0.05,0.95,0,412.3105625,28.4377555847168,"Tundra"
"1561",1561,4e+05,17.1185817718506,9.07700538635254,-1.12544391586503,0.044268103220184,13310.795,3.5,2.54545454545455,2.95454545454545,1.59090909090909,1.31818181818182,6.03727272727273,6.5962814962815,5.47141747141747,4.64210234210234,2.89223554223554,2.39796314796315,41530.639742982,0.740012869900955,1.10096376512636,0.898531750891034,0.734139659030241,0.779887881829887,2.52603054277463,2.49051583748615,1.44753971282353,0.852763989824397,0.186163497777599,0.99008167362892,0.29522525743923,0.0886200636299158,-42.2703529394369,75,20,11119.0796020962,156.795526318421,-211.336232197295,368.131758515716,97.795526318421,-75.034849700672,10.3795526318421,-171.336232197295,452.358582883893,62.2703529394369,21,35.2703529394369,167.270352939437,65.9341207421421,146.270352939437,92,285.229361889693,70,8,22,0.259474481430173,0.249929635461098,865471.73058744,3140866.37282567,0.852763989824397,0.186163497777599,0.99008167362892,0.29522525743923,0.0886200636299158,73.8095238095238,5348.4319047619,0.523809523809524,0.0476190476190476,0.428571428571429,0.0476190476190476,0.285714285714286,0.238095238095238,0.428571428571429,0.142857142857143,0.571428571428571,0,0.285714285714286,6.21809523809524,0.19047619047619,0.142857142857143,0.666666666666667,0.428571428571429,0.571428571428571,0.285714285714286,0.19047619047619,0.523809523809524,0.428571428571429,0.571428571428571,0.714285714285714,0.0952380952380952,0.19047619047619,0,2.9047619047619,3.52380952380952,2.61904761904762,1.61904761904762,1.33333333333333,0.238095238095238,0.0476190476190476,0.238095238095238,0,0,0.476190476190476,0,1,0,400,26.1955871582031,"Tundra"
"1562",1562,360555.125,17.9869537353516,0.916340589523315,-1.07384487363194,0.171169943875634,14636.69,3.4,2.5,2.9,1.6,1.35,6.1985,5.9014763014763,4.95843045843046,4.20811965811966,2.68119658119658,2.250777000777,43428.0407686578,0.940324691963255,1.14707866935281,0.911909506128991,0.753937034925052,0.812727700887249,2.54038388106166,2.4977413816371,1.52277297347632,0.847280075127393,0.206163596803106,0.989503761579691,0.296011869507622,0.089539742690424,-51.7508790375616,81,20,11559.9874112801,155.593346217235,-235.681143563253,391.274489780488,91.5933462172348,-146.681143563253,9.75933462172348,-190.681143563253,496.523439334394,65.1684591542282,22,36,183.336918308456,71.5126844090246,160.505377462685,96.6811435632529,259.722236578737,355,8,20,0.239367199787773,0.24307768410973,965471.73058744,3140866.37282567,0.847280075127393,0.206163596803106,0.989503761579691,0.296011869507622,0.089539742690424,74.2105263157895,5905.96736842105,0.526315789473684,0.0526315789473684,0.421052631578947,0,0.263157894736842,0.263157894736842,0.473684210526316,0.105263157894737,0.578947368421053,0,0.315789473684211,6.40684210526316,0.157894736842105,0.157894736842105,0.684210526315789,0.421052631578947,0.578947368421053,0.210526315789474,0.157894736842105,0.631578947368421,0.421052631578947,0.578947368421053,0.736842105263158,0.105263157894737,0.157894736842105,0,2.84210526315789,3.42105263157895,2.57894736842105,1.63157894736842,1.36842105263158,0.263157894736842,0.0526315789473684,0.210526315789474,0,0,0.473684210526316,0.0526315789473684,0.947368421052632,0,360.555125,18.9032943248749,"Tundra"
"1563",1563,NA,NA,NA,-1.06807292404894,0.319072064427975,16235,3.33333333333333,2.61111111111111,3,1.5,1.38888888888889,6.08944444444444,5.14933954933955,4.58236208236208,3.94316239316239,2.26239316239316,2.06274281274281,45616.0487720308,0.970142500145332,1.14475216371923,0.90748521297303,0.514495755427527,0.849836585598797,2.65985287567968,2.49916310564738,1.52950580926533,0.847685280894136,0.193210529792644,0.989114211905275,0.295389934158786,0.0892165485867495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.225967862701023,0.244763647692493,1065471.73058744,3140866.37282567,0.847685280894136,0.193210529792644,0.989114211905275,0.295389934158786,0.0892165485867495,73.5294117647059,6571.15176470588,0.529411764705882,0.0588235294117647,0.411764705882353,0,0.294117647058824,0.235294117647059,0.470588235294118,0.117647058823529,0.588235294117647,0,0.294117647058824,6.31588235294118,0.117647058823529,0.176470588235294,0.705882352941176,0.411764705882353,0.588235294117647,0.176470588235294,0.176470588235294,0.647058823529412,0.411764705882353,0.588235294117647,0.705882352941176,0.117647058823529,0.176470588235294,0,2.94117647058824,3.35294117647059,2.70588235294118,1.52941176470588,1.41176470588235,0.294117647058824,0.0588235294117647,0.176470588235294,0,0,0.470588235294118,0.0588235294117647,0.941176470588235,0,NA,NA,NA
"1564",1564,NA,NA,NA,-1.07510594768595,0.221340295578688,14645.9765,3.3,2.45,2.95,1.6,1.35,6.1305,5.74933954933955,5.08236208236208,4.14316239316239,2.76239316239316,2.26274281274281,43424.8818427244,0.978720969859186,1.19097483291276,0.887041208323017,0.753937034925052,0.812727700887249,2.53994710885669,2.49205660486496,1.47889870572761,0.83465067928882,0.199382958068799,0.989673999290767,0.300913686630348,0.0929729318196794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.235811060949139,0.237187155491026,1165471.73058744,3140866.37282567,0.83465067928882,0.199382958068799,0.989673999290767,0.300913686630348,0.0929729318196794,74.7368421052632,5915.74263157895,0.526315789473684,0.0526315789473684,0.421052631578947,0,0.263157894736842,0.263157894736842,0.473684210526316,0.105263157894737,0.578947368421053,0,0.315789473684211,6.33526315789474,0.157894736842105,0.157894736842105,0.684210526315789,0.421052631578947,0.578947368421053,0.210526315789474,0.157894736842105,0.631578947368421,0.421052631578947,0.578947368421053,0.684210526315789,0.105263157894737,0.157894736842105,0.0526315789473684,2.89473684210526,3.31578947368421,2.52631578947368,1.63157894736842,1.36842105263158,0.263157894736842,0.0526315789473684,0.210526315789474,0,0,0.473684210526316,0.0526315789473684,0.947368421052632,0,NA,NA,NA
"1578",1578,-424264.0625,2.10845494270325,86.5367202758789,-1.23423909390153,0.250296305410358,23327.0758070225,3.125,2.28125,2.59375,1.4375,1.28125,5.91625,9.60296092796093,7.5989676989677,6.70115995115995,4.28825896325896,3.80865245865246,70910.8607784476,1.00803225754837,1.17045276599244,0.979116619631548,0.715609372628355,0.812577539724374,2.83741676018306,2.55793600401883,1.82817085730968,0.819407168636818,0.25587460542077,0.99204273923001,0.297896518620909,0.0924550081336833,-15.8774716733609,89.7582611356461,18,14036.0736747467,214.32390361954,-269.078846966262,483.402750585803,99.5656424838944,-178.877471673361,15.432390361954,-204.877471673361,633.817986847833,81.7688822943345,29.6496717566197,35.3503282433803,237.429175209643,92.6496717566197,197.089468124951,105.64967175662,506.481406772041,542,8,32,0.295774527050776,0.191318557651343,2565471.73058744,3140866.37282567,0.819407168636818,0.25587460542077,0.99204273923001,0.297896518620909,0.0924550081336833,71.6129032258064,18256.3227685393,0.419354838709677,0.129032258064516,0.451612903225806,0.0645161290322581,0.193548387096774,0.32258064516129,0.419354838709677,0.0967741935483871,0.548387096774194,0,0.354838709677419,6.03483870967742,0.0645161290322581,0.193548387096774,0.741935483870968,0.483870967741935,0.516129032258065,0.129032258064516,0.225806451612903,0.645161290322581,0.387096774193548,0.612903225806452,0.806451612903226,0.0645161290322581,0.129032258064516,0,2.54838709677419,3.12903225806452,2.32258064516129,1.45161290322581,1.29032258064516,0.32258064516129,0.032258064516129,0.161290322580645,0,0,0.483870967741935,0.032258064516129,0.903225806451613,0.0645161290322581,-424.2640625,88.6451752185822,"Boreal"
"1579",1579,-360555.125,4.84715747833252,72.6409454345703,-1.08091593882754,0.378233298530069,24102.9464521348,3.02857142857143,2.34285714285714,2.57142857142857,1.42857142857143,1.31428571428571,5.80971428571429,10.1235958485958,8.26245976245976,7.63131868131868,4.67556055056055,4.30706515706516,69068.9513917019,1.09774405796922,1.16171417824385,1.00836834673103,0.698136775985332,0.795998395336417,2.73311122620173,2.52793336200519,1.81239020060744,0.793656040616742,0.25587460542077,0.992094182610579,0.305127817113891,0.0959918039706864,-12.841479545465,95,19,13999.185670545,216.243824869691,-273.770181573543,490.014006443233,150.243824869691,-175.619994367388,15.5315122841613,-202.770181573543,580.924865893164,83.392094008388,21.8498127938454,43.1641936493878,230.855485988698,69.99240873769,204.076971166775,79.99240873769,495.256900953593,542,8,35,0.319828108335971,0.190815067976481,2665471.73058744,3140866.37282567,0.793656040616742,0.25587460542077,0.992094182610579,0.305127817113891,0.0959918039706864,70.2941176470588,19502.4325242564,0.441176470588235,0.117647058823529,0.441176470588235,0.0882352941176471,0.176470588235294,0.294117647058824,0.441176470588235,0.117647058823529,0.529411764705882,0.0294117647058824,0.323529411764706,5.91470588235294,0.0588235294117647,0.205882352941176,0.735294117647059,0.441176470588235,0.558823529411765,0.117647058823529,0.235294117647059,0.647058823529412,0.441176470588235,0.558823529411765,0.794117647058823,0.0882352941176471,0.117647058823529,0,2.52941176470588,3.02941176470588,2.38235294117647,1.44117647058824,1.32352941176471,0.352941176470588,0.0588235294117647,0.147058823529412,0,0,0.441176470588235,0.0882352941176471,0.852941176470588,0.0588235294117647,-360.555125,77.4881029129028,"Boreal"
"1580",1580,-316227.78125,7.50621223449707,49.3591079711914,-1.04595870815014,0.399887762886653,23448.2896062422,3,2.38888888888889,2.55555555555556,1.44444444444444,1.30555555555556,5.89833333333333,10.305414030414,8.44427794427794,7.99495504495505,4.85737873237873,4.39797424797425,68188.3288744336,1.09544511501033,1.17783767442784,0.998411436645933,0.694650763002304,0.78629127443586,2.74575880742855,2.50037100597765,1.79103014313189,0.794709321583519,0.25587460542077,0.992227838470693,0.304891832815148,0.0956537268575207,-35.9625600495361,101.352511939863,20,14256.1684311701,198.427391840791,-306.962560049536,505.389951890327,128.427391840791,-200.962560049536,13.5074879900928,-229.962560049536,623.241319265135,101.962560049536,17,54.3150719893993,275.716697300963,57.7810309573184,261.716697300963,63.7810309573184,425.672383346244,542,8,36,0.321192650875564,0.185026299797871,2765471.73058744,3140866.37282567,0.794709321583519,0.25587460542077,0.992227838470693,0.304891832815148,0.0956537268575207,70.2857142857143,18960.5144521348,0.457142857142857,0.114285714285714,0.428571428571429,0.0857142857142857,0.171428571428571,0.285714285714286,0.457142857142857,0.114285714285714,0.542857142857143,0.0285714285714286,0.314285714285714,6.00285714285714,0.0571428571428571,0.228571428571429,0.714285714285714,0.428571428571429,0.571428571428571,0.114285714285714,0.228571428571429,0.657142857142857,0.428571428571429,0.571428571428571,0.771428571428571,0.114285714285714,0.114285714285714,0,2.51428571428571,3,2.42857142857143,1.45714285714286,1.31428571428571,0.371428571428571,0.0571428571428571,0.142857142857143,0,0,0.428571428571429,0.0857142857142857,0.857142857142857,0.0571428571428571,-316.22778125,56.8653202056885,"Boreal"
"1581",1581,-223606.796875,5.17760944366455,77.6795959472656,-0.990379483435408,0.519835196086974,23997.0442114789,2.97297297297297,2.43243243243243,2.59459459459459,1.48648648648649,1.35135135135135,5.79297297297297,10.430414030414,8.69427794427794,8.24495504495505,5.04487873237873,4.58547424797425,67317.4061458956,1.09256290148151,1.19118383086697,1.01268234186517,0.731118687036882,0.823819566821934,2.78217527292032,2.48847089236082,1.91076346872133,0.798142884261571,0.25587460542077,0.991917745497726,0.308024651708797,0.0975712450381468,-16.3142932766633,109,20,14637.4406909,225.644843696703,-298.728314293777,524.37315799048,149.685706723337,-183.76917732041,15.823082267959,-216.809219331611,556.509384048099,98.2333882388294,11,65.0400420112005,268.123512608274,38.5357890815808,259.204417646108,42,581.568595528493,542,8,37,0.3270667453547,0.185152432824702,2865471.73058744,3140866.37282567,0.798142884261571,0.25587460542077,0.991917745497726,0.308024651708797,0.0975712450381468,71.1111111111111,19649.1726617977,0.444444444444444,0.138888888888889,0.416666666666667,0.0833333333333333,0.166666666666667,0.277777777777778,0.472222222222222,0.138888888888889,0.527777777777778,0.0277777777777778,0.305555555555556,5.89166666666667,0.0555555555555556,0.222222222222222,0.722222222222222,0.416666666666667,0.583333333333333,0.111111111111111,0.222222222222222,0.666666666666667,0.416666666666667,0.583333333333333,0.75,0.138888888888889,0.111111111111111,0,2.55555555555556,2.97222222222222,2.47222222222222,1.5,1.36111111111111,0.361111111111111,0.0833333333333333,0.138888888888889,0,0,0.416666666666667,0.0833333333333333,0.861111111111111,0.0555555555555556,-223.606796875,82.8572053909302,"Boreal"
"1582",1582,-141421.359375,4.91789579391479,82.7317581176758,-0.990379483435408,0.519835196086974,23997.0442114789,2.97297297297297,2.43243243243243,2.59459459459459,1.48648648648649,1.35135135135135,5.79297297297297,10.430414030414,8.69427794427794,8.24495504495505,5.04487873237873,4.58547424797425,67317.4061458956,1.09256290148151,1.19118383086697,1.01268234186517,0.731118687036882,0.823819566821934,2.78217527292032,2.48847089236082,1.91076346872133,0.798142884261571,0.25587460542077,0.991917745497726,0.308024651708797,0.0975712450381468,-14.083965855071,111,20,14942.2651332616,233.61645637291,-300.088533879561,533.70499025247,153.266245258919,-184.075153562454,16.4266245258919,-219.738322765571,613.59129253219,118.050957098334,10,74.6543569104995,317.806904449138,36,315.798092156521,36.3502111139903,575.606729828568,542,8,37,0.3270667453547,0.185152432824702,2965471.73058744,3140866.37282567,0.798142884261571,0.25587460542077,0.991917745497726,0.308024651708797,0.0975712450381468,71.1111111111111,19649.1726617977,0.444444444444444,0.138888888888889,0.416666666666667,0.0833333333333333,0.166666666666667,0.277777777777778,0.472222222222222,0.138888888888889,0.527777777777778,0.0277777777777778,0.305555555555556,5.89166666666667,0.0555555555555556,0.222222222222222,0.722222222222222,0.416666666666667,0.583333333333333,0.111111111111111,0.222222222222222,0.666666666666667,0.416666666666667,0.583333333333333,0.75,0.138888888888889,0.111111111111111,0,2.55555555555556,2.97222222222222,2.47222222222222,1.5,1.36111111111111,0.361111111111111,0.0833333333333333,0.138888888888889,0,0,0.416666666666667,0.0833333333333333,0.861111111111111,0.0555555555555556,-141.421359375,87.6496539115906,"Boreal"
"1583",1583,-1e+05,2.40135598182678,13.8606195449829,-0.841735767849161,0.363666080544433,25076.457594992,3.02857142857143,2.4,2.6,1.45714285714286,1.34285714285714,5.83914285714286,10.1025197025197,8.27547452547453,7.64666444666445,4.68901237651238,4.28632894882895,69101.1668501165,1.04278231572231,1.14275209601259,0.945577943407535,0.741336517333912,0.838165263181051,2.91167666618451,2.4541048975636,1.99373406272648,0.782125363746498,0.25587460542077,0.992195782374484,0.309278119561211,0.0982307841816844,5.1123367537142,109,20,15212.9296447769,257.438636485981,-280.449026760305,537.887663246286,173,-205.245138902201,18.590844889561,-205.245138902201,664.673385113858,135.796112141896,9,79,360.030860769773,36,358.234748627877,36,370.279074694942,542,8,35,0.331779749095387,0.203767821848041,3065471.73058744,3140866.37282567,0.782125363746498,0.25587460542077,0.992195782374484,0.309278119561211,0.0982307841816844,67.3529411764706,20504.5763477859,0.470588235294118,0.147058823529412,0.382352941176471,0.117647058823529,0.147058823529412,0.264705882352941,0.470588235294118,0.147058823529412,0.441176470588235,0.0882352941176471,0.323529411764706,5.945,0.0882352941176471,0.235294117647059,0.676470588235294,0.382352941176471,0.617647058823529,0.147058823529412,0.205882352941176,0.647058823529412,0.441176470588235,0.558823529411765,0.764705882352941,0.0882352941176471,0.147058823529412,0,2.55882352941176,3.02941176470588,2.44117647058824,1.47058823529412,1.35294117647059,0.382352941176471,0.0882352941176471,0.147058823529412,0,0,0.382352941176471,0.0588235294117647,0.882352941176471,0.0588235294117647,-100,16.2619755268097,"Boreal"
"1584",1584,NA,4.54578542709351,57.8051605224609,-0.844178711562755,0.168330700085064,18037.0313477859,3.05882352941176,2.38235294117647,2.61764705882353,1.35294117647059,1.29411764705882,5.98911764705882,10.0264707514708,8.16533466533467,7.4206154956155,4.27997974247974,4.10759934509935,63558.8067719583,1.04275789544865,1.18102949139153,0.921616033976187,0.597081434026532,0.718981255907142,2.75525543846561,2.57193876269544,1.92272054721975,0.783763563685472,0.254566169085829,0.991428825113001,0.312650795699558,0.100241615876281,6.16860285539506,106.899219355048,19,15433.9427283077,262.4210961236,-278.730616499653,541.151712623253,189.4210961236,-207.730616499653,18.94210961236,-207.730616499653,726.552301853314,151.730616499653,10,81.9659582538414,402.309520376054,38,402.309520376054,38,387.180677973102,NA,NA,34,0.303426009833565,0.1698199508196,3165471.73058744,3140866.37282567,0.783763563685472,0.254566169085829,0.991428825113001,0.312650795699558,0.100241615876281,64.9474932602463,18037.0313477859,0.470588235294118,0.117647058823529,0.411764705882353,0.117647058823529,0.117647058823529,0.294117647058824,0.470588235294118,0.176470588235294,0.411764705882353,0.0882352941176471,0.323529411764706,5.98911764705882,0.117647058823529,0.205882352941176,0.676470588235294,0.382352941176471,0.617647058823529,0.176470588235294,0.205882352941176,0.617647058823529,0.470588235294118,0.529411764705882,0.705882352941176,0.0882352941176471,0.205882352941176,0,2.61764705882353,3.05882352941176,2.38235294117647,1.35294117647059,1.29411764705882,0.352941176470588,0.0882352941176471,0.147058823529412,0,0,0.411764705882353,0.0588235294117647,0.882352941176471,0.0588235294117647,NA,62.3509459495544,NA
